,y_test,prediction
4527,2693.8268,3173.1828259999997
6426,131.8284,1065.007022
2918,1448.115,1325.1683719999992
4920,249.0092,703.544202
1197,3829.0158,1744.309446
8199,2748.4224,2890.7371499999995
1199,519.324,812.6555060000001
1533,1943.4702,1329.9954219999993
6816,2395.5484,2902.9412640000005
1056,2345.6134,3841.552813999997
61,1062.6168,1268.848349999999
8378,810.9444,2209.4905899999976
1374,2518.7214,1859.6925860000001
1480,1188.453,2520.2660559999977
7760,176.437,390.3452240000003
402,6911.004,3128.141456000002
332,4425.5726,6132.936803999998
6698,999.3658,797.6217420000007
4071,3815.034,3435.521342000002
6477,2822.992,2776.692268000001
5520,3301.7022,1642.2755959999997
2882,1705.7796,1117.2323740000008
5602,5179.924,4031.0727839999995
3710,2451.4756,2108.2090940000007
6960,1498.05,2293.661025999999
245,3755.112,4585.178176000002
6797,1238.388,1879.5534
3038,2852.2872,2524.3008040000013
8230,703.0848,673.8495220000003
4532,479.376,727.6128719999998
7373,759.012,790.5709200000005
1794,2808.3444,2309.2274299999995
7866,385.4982,337.7337080000002
2605,1807.647,2586.0138059999977
7386,369.519,260.520882
1429,711.0744,615.1193040000003
3095,529.311,657.5640539999993
1297,2695.1584,3524.9915459999947
6026,1320.9472,1023.3013100000009
7484,671.1264,4386.376953999996
1765,3547.3824,5461.923589999996
6412,1557.972,1811.4354019999994
6599,6251.862,4135.789808000002
2570,3643.2576,3091.262794
706,97.2068,265.37456399999996
5035,978.726,2422.9926760000003
5476,193.7478,181.84329600000004
2114,3372.9428,3213.290618000002
2107,6157.3184,3385.466497999999
538,1049.9666,962.886618
3123,663.1368,1755.7944960000011
3487,1158.492,1448.3147400000003
696,2816.334,3375.526104
79,5305.0944,4266.08021
3320,4386.2904,3371.84423
379,4274.436,4142.2613839999985
7171,3728.48,5304.515153999998
6138,1842.9344,3676.1747520000026
1536,2320.9788,2884.8714520000003
7965,3103.9596,2639.783813999999
50,3134.5864,3088.4398020000017
8139,787.6414,1611.9217740000004
1373,5426.27,3437.179184000001
2138,575.2512,753.5657560000001
2697,193.082,187.28288199999992
381,1318.284,728.7180999999998
1345,2931.5174,2291.6303360000015
743,3174.5344,2461.1230419999993
1226,426.112,709.729484
4477,517.9924,663.0102979999995
3745,822.263,817.9486159999998
982,384.8324,444.7810320000002
1298,314.2576,565.5238619999997
3720,7580.133,7374.507327999999
4818,4434.228,3079.977483999999
2215,600.5516,1095.1877359999999
6716,645.1602,684.0029719999998
149,1969.4364,2017.194233999999
7527,1565.9616,1881.4109819999999
7198,3981.484,2514.5934400000006
445,1289.6546,1171.9211860000005
1671,1078.596,500.3287260000001
6251,2246.4092,3626.905551999997
6862,165.7842,147.30824999999996
2818,263.6568,275.028664
169,619.194,943.2654919999995
4906,93.8778,165.6976459999999
4161,1444.1202,2782.8442599999994
4254,671.1264,324.3977339999999
858,461.3994,389.6061860000001
1649,4257.1252,5304.681604000003
1017,703.0848,1828.9126520000004
2458,2570.6538,2883.7529079999995
6048,2281.6966,1575.4559079999997
8413,1691.132,1207.5148539999998
4342,2516.724,1825.2973580000003
8448,2093.941,2147.051866
4129,3215.814,4460.174226000002
5952,121.1756,288.2181620000002
6576,1034.6532,477.82468600000027
3006,3611.2992,4015.2334019999985
4267,2666.529,3487.720062
2354,1060.6194,756.901414
7541,5097.3648,5196.955164
7144,5944.2624,5927.730585999999
6272,1707.777,3502.154605999999
8402,1679.1476,1840.8770780000011
3098,9467.676,4608.707548
3076,187.7556,196.69729400000008
4397,3466.1548,2559.401780000004
8521,1845.5976,1347.9121
7632,41.9454,116.1821
8026,2218.4456,2232.467348000002
1022,352.874,486.75306400000017
5931,1312.9576,616.9435959999995
5912,719.064,669.0957099999997
509,95.8752,243.92248800000004
5206,388.1614,645.6662080000001
7747,2291.0178,1623.553300000001
7401,1640.5312,1150.329291999999
3274,1025.332,1458.3816360000014
2970,1198.44,644.0216820000002
4382,889.5088,567.3947600000004
5113,3004.0896,3087.501024000001
3457,3978.155,2871.4289500000014
3892,2821.6604,2985.899944
1282,1480.0734,2723.65464
1078,217.0508,265.82730799999985
6531,356.8688,965.6563459999999
6046,848.895,934.7698839999993
6000,7393.0432,6587.698177999999
6884,5816.4288,3251.5275119999988
1835,6615.3888,3842.7379380000034
862,2014.7108,2102.150313999998
7469,2302.3364,2986.592376000001
7984,1245.046,1793.3589319999999
4705,41.9454,55.23476799999999
1002,2656.542,1991.0083200000006
181,988.713,3166.5714319999997
3708,683.1108,2049.798459999999
7396,258.9962,707.8186380000001
5673,3243.7776,4507.386104000002
5457,1603.9122,2502.036451999999
8336,164.4526,449.07544199999995
4122,1549.9824,1812.4740500000012
5328,3062.0142,3093.819466000002
682,3185.853,3879.2504099999974
7015,1575.2828,2124.1017399999996
5968,4996.829,4839.926572000001
6292,1457.4362,2430.622744
6242,1895.5326,2245.5037120000006
199,5359.69,7037.772319999998
3026,838.908,1464.8265799999997
6211,539.298,826.3044060000002
1597,1893.5352,3128.161430000002
544,1531.34,1157.1803739999996
180,6024.1584,4154.698528
8459,741.0354,1176.009198
4765,3167.8764,4198.967570000001
41,2150.534,1962.385577999999
6068,1134.5232,1437.588702
6455,1458.102,1717.158122
8246,4673.916,1795.2165139999986
1728,790.9704,1071.5252040000005
3580,1402.1748,4412.356470000006
8484,2324.9736,1850.6909700000006
5813,1844.266,3019.922324000001
7558,79.896,72.88512600000003
4235,494.0236,593.0613499999997
8307,1201.769,806.8830199999996
8294,1925.4936,1987.5261859999998
2111,4633.968,3378.502230000001
8302,1086.5856,1206.176596000001
6710,644.4944,919.709488
7195,1830.95,2303.7079479999998
7946,3795.06,2945.166300000001
3411,1947.465,1269.6539680000003
6354,307.5996,282.76526
4015,1406.1696,1263.6218199999992
4035,579.246,555.7632339999998
5664,5086.712,3660.5750580000035
4852,1923.4962,3717.9869919999974
1176,339.558,292.0265380000001
3842,4364.319,4729.809910000004
7137,822.263,864.661144
2534,2535.3664,2549.3348840000017
6180,295.6152,713.7375999999998
1934,2372.9112,2937.5295739999997
8401,1395.5168,1359.8032879999996
1608,4809.7392,4195.492094000003
1945,5369.0112,2890.550726
5627,589.233,593.5606999999995
1746,404.8064,676.6924880000003
2770,291.6204,293.5179300000002
3755,3036.048,2086.703753999998
3148,2034.019,2092.749218000001
4085,2120.573,2775.8400440000005
5324,699.09,676.5060639999997
5040,1843.6002,2619.9163419999986
8365,128.4994,214.51410200000007
4520,2302.3364,2701.7564780000025
6743,265.6542,756.3155100000004
6398,2607.2728,5340.241982000002
576,353.5398,690.8473960000001
4723,1725.7536,3018.410957999999
5303,639.168,2159.409114
415,1571.288,2591.986032000001
3217,1530.6742,1792.400180000002
8185,1084.5882,1632.5549159999996
759,419.454,355.983286
6113,2818.3314,2308.042306
5925,418.1224,1533.7435379999993
5557,559.272,729.8166700000002
1076,623.1888,1052.5765360000005
3375,352.874,349.7114500000001
1139,2399.5432,3663.304838000002
328,3340.9844,2972.7237620000033
4343,1038.648,1753.7171999999998
4863,335.5632,1394.1319360000002
2585,4225.1668,2715.831489999999
1405,2492.7552,3926.5554999999968
6260,2631.2416,2588.503898000001
1346,1454.1072,1501.398974000001
1513,4006.7844,1696.5715860000003
3307,2069.3064,3220.5678120000007
2778,2026.0294,2303.508208000001
7822,719.064,1449.0870680000007
7077,736.3748,767.5342400000003
5533,2182.4924,3110.178172
3279,3219.8088,2458.373287999999
970,1998.7316,1565.309115999999
8075,316.9208,2713.541137999999
4184,1001.3632,809.2133200000003
8105,1155.8288,1344.7562079999989
3000,2145.2076,4245.373829999999
3529,5546.114,3654.875810000003
4701,2220.443,1443.1015260000006
8197,973.3996,1108.8499520000003
4190,2316.984,2003.4188319999987
7033,1404.838,1670.472226000002
6182,3340.9844,2651.9080320000003
3032,2458.1336,3504.8244639999966
8092,1929.4884,1360.4957199999997
3891,1358.232,1755.3151199999993
4597,3428.2042,2495.005603999999
6338,4442.2176,2272.415348
1672,1024.6662,1901.9176219999997
8170,1653.8472,5619.31871
5099,1061.951,1174.3846460000004
7072,335.5632,237.8637080000001
2018,181.0976,781.5959359999999
8431,848.895,1099.1692200000002
6377,587.2356,1578.5718520000007
3792,3091.9752,4118.712037999994
3121,3415.554,2536.9376880000027
1330,1744.396,1381.9344800000006
435,3038.7112,2995.5673600000005
4486,782.9808,1341.6735539999997
3378,1757.712,3004.3625780000016
308,1039.9796,1345.9546479999997
3370,275.6412,669.9745660000003
87,3285.723,4535.968898000002
2333,2059.9852,3123.673938000001
5761,5976.2208,4136.136024000001
1020,258.3304,177.36246200000005
1586,2696.49,3683.7382400000015
2777,595.2252,2549.714389999999
5540,857.5504,2404.3169860000007
3939,1151.1682,2634.3841760000028
4649,4530.1032,2727.7626260000025
6590,3691.1952,1767.7389480000013
6296,247.6776,229.62110399999983
257,193.082,1154.0377980000012
5850,1587.2672,1294.4883079999986
5817,596.5568,890.8537159999992
4905,735.0432,896.2067479999995
7453,509.337,1071.744917999999
5095,331.5684,202.96913
7209,3199.8348,1683.115768
2273,694.4294,1639.8321099999991
5338,109.857,60.92069999999999
737,1470.0864,2451.136041999999
2149,1537.998,1452.4560159999999
2887,6359.7216,4130.6232
4747,3263.7516,2869.944216
543,1398.18,2315.1131019999984
3377,1354.2372,2985.4405420000007
7888,5193.9058,2466.376204000002
5555,1557.972,1493.9753040000007
2249,986.7156,1351.4275239999997
1992,1701.7848,1303.0371799999996
6977,2199.8032,2441.948002
5277,1332.9316,1755.3750419999997
7238,2787.0388,2738.9347500000003
800,1108.557,2041.0298740000012
3355,1315.6208,3016.4668220000026
56,2117.244,1574.4239179999993
69,2027.361,1267.81636
711,415.4592,607.8088200000005
5386,191.0846,535.1633819999992
265,2553.343,2762.8502859999994
4412,492.692,1678.5217480000001
4961,9664.7528,3755.1452900000027
7324,796.9626,649.9406440000004
7063,3735.8038,3174.461162
6673,1006.6896,4058.0310259999983
6050,6303.7944,3230.8477640000037
6394,1001.3632,513.3184840000001
5803,1807.647,2424.317618
5033,3052.0272,1734.7219260000002
4034,107.8596,168.51397999999995
8519,549.285,2143.3300440000016
8394,309.597,1638.4805359999996
5071,337.5606,288.99714800000015
3299,5396.9748,3628.2304940000017
7325,2816.334,2637.9861540000006
7596,3735.8038,3053.9779939999994
8211,2741.0986,1928.469726000001
5219,133.8258,760.696474
751,3435.528,3196.6123279999993
2676,4134.618,3595.7993759999995
3027,5920.2936,3067.513708
3817,3558.0352,2885.191036
476,856.8846,1240.6983259999997
8119,2371.5796,1812.5073400000006
1952,554.6114,921.9399180000006
2663,102.5332,229.441338
211,5650.6446,2498.8406119999972
468,2663.2,1474.860186000001
6536,88.5514,227.08440600000003
8182,1225.072,3083.2998259999995
5288,2376.906,2998.1506639999993
1025,146.476,328.319296
6747,123.8388,230.36680000000007
3693,2390.8878,1780.5689140000002
1643,1198.44,1510.6003300000004
6370,1662.5026,2365.2411840000027
6876,2591.2936,3526.336461999998
1703,4677.245,2235.2570499999997
773,2746.425,1235.7980379999985
5963,3398.2432,2103.36207
6919,3193.8426,4300.322304000002
8380,3635.268,3142.615948000002
4684,2313.655,1169.4710419999992
641,6611.394,2804.5360240000005
2266,1205.098,2703.7205879999983
7477,75.9012,73.95040599999997
4047,2516.724,2454.0988519999987
6932,6308.455,2937.1567260000006
1295,1571.288,2490.777773999999
7982,2059.9852,2584.455834000001
1108,1606.5754,1417.4349359999997
5167,683.1108,1689.1479159999994
7256,8323.8316,3457.9055379999977
4672,1797.66,2324.367722
4174,126.502,951.7744159999993
6690,2247.075,1309.2091460000004
2391,2024.032,2239.9709139999986
7616,1994.7368,3120.6778379999996
957,1798.9916,2142.837352
4428,575.2512,481.7462479999998
3688,1454.1072,2150.221073999999
3153,2316.984,3025.082273999999
3381,838.908,2346.672021999999
1452,773.6596,849.2678479999995
118,2552.6772,1702.0577779999994
5901,2277.036,3955.358008
3422,1843.6002,1598.4326660000006
1741,614.5334,713.8241539999998
7709,2220.443,1521.8590080000004
6406,3085.3172,3496.7949160000007
2867,180.4318,610.3788079999999
2883,3113.2808,3658.3313120000003
3405,340.2238,830.6720539999999
1383,2988.1104,2171.233722000001
1172,2251.7356,1828.719569999998
2627,2946.165,3352.8156660000004
6523,4502.1396,2969.5012900000006
4288,2098.6016,1364.3839920000005
2927,1034.6532,1618.932648000001
4189,3238.4512,2858.5124299999984
2623,1164.4842,1421.4763419999997
5428,2332.9632,1813.7989919999998
7670,1278.336,1352.9788379999989
5649,1021.3372,751.1422440000003
7489,614.5334,749.5243500000004
3482,5500.8396,3513.553102
4647,2363.59,3025.728100000001
3063,3110.6176,3730.4307940000026
4126,958.752,1780.7952859999998
5603,169.779,416.81077399999987
815,721.0614,752.0011259999995
7647,2741.7644,1276.7647120000004
618,934.7832,1002.9810939999993
6901,2988.1104,4795.537686
1840,1037.3164,1005.1382859999997
4373,194.4136,112.62672800000004
1042,3611.2992,2455.983066000001
2210,3635.268,1864.599531999999
7941,79.2302,208.44866399999995
1074,3013.4108,1630.197984
3434,3778.415,2324.207930000001
179,3010.7476,2418.1123620000026
7604,2263.72,1892.3034699999996
6760,1470.0864,1548.6241679999987
2879,491.3604,545.5898099999999
4467,3426.2068,2896.949064
5815,4740.496,3954.312702
5834,141.8154,305.80859799999985
5573,69.2432,745.1100960000005
5391,1960.781,1401.5556060000006
8249,3578.675,3393.2829900000015
7546,4277.765,2563.070338000003
1820,2862.94,1806.1622660000005
4812,91.8804,111.980902
5160,458.0704,686.1468479999999
7896,1641.197,2835.2427199999993
2283,1845.5976,1932.404604
8297,1607.907,1810.7562859999996
5082,2782.3782,2334.641016
1349,4567.388,4988.786136000007
3018,155.1314,304.4037599999998
3992,2960.1468,2798.0444740000007
8465,2726.451,2230.982614000001
6685,515.3292,559.897852
2221,2769.728,2888.04066
7535,3916.2356,4165.344669999998
4362,1201.769,920.70153
1665,3653.9104,3828.429896000001
6678,231.6984,217.037484
1720,1230.3984,2132.976854
3540,110.5228,149.55199599999995
2304,607.2096,1553.704222000001
1163,1341.587,1575.7488599999997
8183,1416.8224,1742.0390680000012
7875,5522.811,7748.8001140000015
1558,1765.0358,2417.4399039999985
3539,1238.388,2191.920128
5842,1014.6792,1348.8442199999997
5204,3476.1418,2957.1506999999983
300,3251.7672,2411.987001999999
1144,261.6594,200.066242
2157,519.324,542.8866620000002
2251,589.233,463.05058399999996
1928,1897.53,2242.0815000000002
2670,1611.236,2242.6141400000015
2995,5466.8838,6278.593869999996
3703,4904.2828,4175.558042000002
3101,978.726,1942.518106
4588,191.7504,94.92310599999998
8123,3150.5656,3535.9506140000008
1157,3048.6982,2326.1720400000013
4125,1159.8236,1545.415012
486,942.7728,1936.106452000001
1180,2190.482,2675.9500700000017
6751,1428.141,1584.6439480000001
4043,347.5476,572.481472
1877,1930.1542,2833.8378820000007
1783,2364.9216,2553.6759000000006
5325,6207.9192,4951.021959999999
3333,2109.2544,1189.8112320000002
7689,280.9676,308.911226
5634,469.389,232.33090999999993
3297,1938.8096,3223.4573840000003
1817,4410.2592,3255.5422859999985
5692,1340.2554,2009.244582
2478,1356.2346,3001.2066859999986
6688,5888.3352,4032.597465999998
6899,3861.64,3103.9995480000007
8266,269.649,647.5437639999999
5484,1178.466,1529.9684520000003
665,450.0808,379.4793680000001
5659,5375.0034,2957.956317999999
4513,1090.5804,1170.3565560000004
642,3246.4408,2273.1543859999997
2646,3282.394,1237.1762440000014
176,1010.6844,1943.6899140000014
2133,1431.47,2888.7663820000002
8419,942.107,3731.269702000001
786,1958.1178,2219.7771999999995
4967,3146.5708,3201.5325899999984
3984,591.8962,1322.1123499999997
5229,2759.0752,4146.349396000001
337,6410.3224,3943.5200839999975
91,690.4346,756.4153800000005
6925,3047.3666,2932.749130000001
3007,3439.5228,2006.5614079999993
6794,2884.2456,2595.721169999999
7649,834.9132,623.3885400000003
2399,3193.1768,2560.60022
530,1960.781,1850.9506319999994
4224,491.3604,970.1504959999993
996,1150.5024,1984.530086000001
5685,2226.4352,777.0019160000002
8352,635.1732,274.94211000000007
1626,718.3982,682.5715020000002
4038,700.4216,3463.6780240000026
4502,158.4604,307.69281199999983
106,1794.331,2847.846314000001
1894,958.752,840.70566
1018,1012.6818,1295.8731719999998
131,1438.128,3747.994597999998
1971,5033.448,3525.637371999998
1747,974.0654,664.3418980000001
6200,1057.9562,2472.6613560000005
6098,2804.3496,4982.108161999995
2921,2093.2752,2535.0335000000023
2189,5243.8408,4240.027455999999
1400,3395.58,1411.0166240000012
2897,892.172,477.5517080000002
2944,157.1288,102.28685400000002
4381,5880.3456,6249.538357999999
3248,3974.826,3933.832694000003
3034,1655.1788,1309.5154140000004
5011,3155.892,4415.106223999995
694,7488.9184,5288.402794
7951,4218.5088,5280.9857820000025
6054,579.246,1673.4150619999994
6025,166.45,523.7515699999999
167,1743.0644,1767.9653199999998
2515,4761.8016,3134.593058
367,2588.6304,1555.348748
5144,6026.8216,5255.039556
6488,4740.496,4094.0175160000017
1870,1685.8056,2409.2172739999987
3473,772.328,1368.0458919999992
835,1547.3192,992.4614540000007
5329,4294.41,2287.7953280000006
5517,4146.6024,3385.9458739999995
6410,5672.616,6494.299754000002
7009,1927.491,2047.354974000002
7935,307.5996,835.718818
5004,950.7624,814.453166
2926,1733.7432,2411.194699999999
7181,639.168,1094.262273999999
5285,222.3772,218.98827800000007
5784,724.3904,426.5647440000003
5137,2516.724,2413.5316580000012
5224,549.285,431.35184599999985
3003,2501.4106,1599.790897999999
3151,2940.1728,2717.722361999999
5123,732.38,3719.25867
4355,4327.7,2696.0372559999987
4335,3962.8416,3421.5794900000014
2306,3169.208,3276.9677299999994
5810,1039.9796,837.3034219999995
100,1805.6496,2668.8792739999985
3044,531.3084,568.8794939999997
1426,1142.5128,1297.344590000001
5710,2013.3792,3559.3201940000013
6430,1370.2164,3736.542838
4319,1090.5804,1531.0070999999991
7233,259.662,707.0862579999997
4092,647.1576,2854.264626
4709,2892.2352,2870.9162839999976
3303,3515.424,1932.670924000002
1617,311.5944,343.4329560000001
6822,3175.866,3727.481300000002
3555,2101.2648,3373.8482879999997
1315,1413.4934,1611.2160260000019
7572,2681.8424,1840.7239439999983
5146,761.6752,644.1015780000005
4253,1267.6832,1385.0104760000004
5216,2783.044,3998.2821340000014
8093,1358.8978,1302.0051900000003
4420,2131.2258,2766.19926
1562,3101.2964,3716.9483439999995
1446,1323.6104,1335.8211719999997
6414,365.5242,2808.357716
2337,61.2536,130.643276
7571,1052.6298,975.6500040000005
7870,1480.0734,2421.148410000002
73,2285.0256,3172.8565839999997
8142,2430.17,2837.419886000001
1699,665.8,480.1083799999999
2638,502.0132,648.3693559999999
4698,782.9808,686.646198
6003,1516.0266,851.005586
3011,265.6542,1435.870938000001
2227,480.7076,3626.5393620000004
8206,360.8636,614.4535040000003
1659,988.713,1091.5191780000007
3282,3453.5046,2613.7310600000005
8471,2302.3364,2394.3100120000013
5465,316.9208,345.9962859999998
1203,2631.2416,2118.848578000002
7471,1798.9916,2622.7459920000047
2932,5715.2272,2793.5503240000007
4829,1125.8678,1533.190924
6425,463.3968,332.9399479999998
5537,690.4346,946.388094000001
3739,964.0784,1954.6223499999992
31,2741.7644,1363.3719759999994
3592,2510.066,3387.5038459999987
7921,888.843,563.7994400000002
7110,2644.5576,2788.956304000002
3815,745.696,742.8663500000002
168,5555.4352,5582.526601999999
1718,563.9326,802.6019259999998
8031,246.346,183.10831599999992
5076,319.584,690.1882539999996
2966,143.8128,320.54940999999997
4157,2141.2128,2898.260689999999
2729,535.3032,2501.204202
805,3355.632,3164.7937460000003
7743,1411.496,2364.974864000002
3418,562.601,778.8328659999995
7456,820.2656,600.9377640000004
6144,986.7156,3162.8163199999995
5378,1065.28,3779.966314000002
1242,3769.7596,3143.5946740000013
5514,3880.2824,2446.961476
3978,882.8508,789.2326620000001
7283,3848.324,4575.211149999999
3624,1605.9096,2617.2797740000005
2996,2651.2156,2157.704665999999
1479,4492.8184,2118.0429599999993
7285,1290.3204,1993.0589840000011
26,1065.28,790.9371100000004
6768,1155.8288,3273.385725999999
2319,2999.429,2966.751536
3172,2889.572,1964.1566060000011
2576,529.311,361.010076
5829,2687.8346,3364.460507999999
1302,3008.0844,2193.2916760000003
5716,2324.9736,4063.563824000005
2006,2422.1804,2625.595616
7694,1035.9848,3960.6045119999985
7603,291.6204,524.2575780000003
6967,2390.8878,2078.654232
7884,2218.4456,1147.1467680000005
500,2330.3,1783.591646000002
7548,1534.0032,808.6007839999997
437,687.1056,1661.730272
6228,1414.1592,2221.834522000001
5018,1589.2646,1995.5890239999999
8065,4136.6154,2530.6259040000023
2453,1325.6078,1771.0546319999992
7516,4504.137,3380.952373999998
5643,1860.2452,3046.893881999998
1941,525.982,523.3321160000005
5647,5193.24,3153.881284
4287,2741.0986,2323.37568
7081,392.822,572.0953080000002
6473,353.5398,730.1628860000002
6306,1017.3424,2631.8075299999987
3806,1895.5326,2116.564883999998
4191,1240.3854,951.8676280000006
2173,2768.3964,3563.4215219999996
1039,1850.924,2641.5282099999986
6729,3338.987,3257.260049999999
1915,2133.2232,4433.635437999997
7065,2749.754,3003.9364660000006
6086,2404.8696,3477.120526000001
7684,5343.045,4411.956989999998
5072,2631.2416,1852.3887600000007
107,2530.7058,2047.0420479999996
2726,2556.672,2718.847563999999
2275,4514.124,3138.2749320000003
1414,3420.8804,5509.208706
534,2684.5056,2897.981053999998
7911,2450.144,2665.1907420000007
4474,1091.2462,1281.0591219999994
585,1905.5196,1395.9628859999993
8450,1844.9318,1687.5832859999991
7085,4482.1656,4700.01536
5908,126.502,260.44764400000014
2344,1095.241,3580.3594739999976
7360,2748.4224,4847.3569
4651,2048.6666,2322.796434
491,3486.1288,5973.930447999998
5711,1877.556,2254.0659
218,3690.5294,2226.907918000001
2664,291.6204,599.7659559999997
8250,228.3694,482.88476600000024
5556,2001.3948,3138.274932
4348,2048.6666,2842.486623999999
2498,2167.8448,1611.975038
852,2691.8294,4046.1464960000008
3686,1058.622,1247.3696420000006
4903,1794.331,2586.1203339999997
2131,115.8492,196.67732000000012
3909,2184.4898,1876.02466
6622,460.7336,442.42409999999984
7844,1704.448,1404.025724000001
1616,549.285,722.0667580000008
2455,3506.7686,1977.212944000001
4861,113.8518,316.30160599999977
6550,527.3136,654.21508
6267,5592.72,2578.403711999999
397,2954.1546,3540.4580800000003
1317,1721.093,2746.1520219999993
7183,2116.5782,2913.227874000001
121,2085.9514,2416.1615679999986
401,426.112,1299.8879459999996
111,2732.4432,1466.670846000001
2088,101.2016,147.45472599999988
3235,774.9912,1061.1453819999997
5611,4233.1564,3896.614473999996
5363,1435.4648,1521.219840000001
5613,3942.8676,3301.0497160000027
2287,221.0456,434.04167799999976
6952,139.818,356.5359000000001
4446,4106.6544,3268.6984940000007
8084,1544.656,2275.757663999999
1557,1462.0968,1857.2158100000006
6545,2184.4898,1946.9257020000005
5549,1687.1372,2204.3772459999986
573,295.6152,1303.4300020000007
1758,108.5254,215.51945999999995
5550,7602.1044,4035.7866479999957
6128,2162.5184,3025.9478140000015
2456,3560.6984,2052.774585999999
7278,326.242,381.08394599999997
1407,4500.808,3506.4357000000036
535,2085.2856,3215.307992000002
5125,539.298,951.1685380000002
7497,1956.1204,1240.5451920000005
2840,152.4682,282.159382
5583,3520.0846,4791.609465999997
1434,146.476,292.77223400000025
4564,1846.9292,1846.150213999999
6620,1158.492,1981.2942979999996
1221,221.0456,997.0288419999998
7493,695.0952,1229.0268519999995
6581,365.5242,303.79122399999994
1775,2748.4224,2410.5089260000004
1454,107.8596,239.78787000000014
4498,5229.1932,2861.9479579999966
473,1713.7692,2079.852671999999
6125,5522.811,2501.929923999998
4328,5690.5926,2912.6619440000013
881,3412.8908,2331.7447860000016
51,850.8924,2203.4118359999998
8291,451.4124,334.44465600000035
6011,1531.34,1369.690417999999
4594,3719.1588,5670.805023999994
5527,2365.5874,2486.0039880000004
469,1146.5076,2517.8958080000007
4383,3435.528,2619.8630780000008
6309,4377.635,5474.946638000002
8319,4210.5192,4396.304032000004
247,974.7312,3234.436425999999
4586,2053.3272,2334.3214320000006
6654,4527.44,3267.5932660000008
865,2157.192,2137.903774
761,323.5788,1261.3847320000002
4201,2277.7018,5004.092877999998
2022,2087.9488,1207.5081960000002
8285,1604.578,2717.2829339999985
5590,1000.6974,1421.6294760000005
1740,218.3824,467.3649679999996
3077,792.302,1725.9999460000004
425,5642.655,5166.494814000003
188,2336.958,2856.528345999998
6965,1877.556,1854.1930779999993
3721,3383.5956,3162.656528
228,1649.8524,1282.5838039999999
7212,3436.1938,4739.077846
1729,2980.1208,4944.663569999997
693,1707.777,1166.501573999999
1041,3542.056,2771.5922400000004
4901,4986.842,3571.277962000003
4512,383.5008,843.0093279999996
6539,3281.0624,3739.498989999999
5712,4247.804,3000.201327999999
8362,2862.94,4021.292182000002
4374,535.3032,2543.2960780000008
7675,2109.2544,3616.026379999996
801,1304.968,2986.0996839999984
1487,2241.0828,3964.299701999998
6686,1677.816,1068.6023419999992
1739,1342.2528,1050.5325299999997
4539,1406.1696,2743.4954799999996
4769,4206.5244,3879.9428419999995
1128,1506.0396,1616.3093960000003
6058,1715.1008,1514.1024380000003
4147,374.1796,457.38462600000014
3625,1323.6104,3496.934733999999
4584,982.7208,997.9076979999998
58,4910.275,3315.2911780000013
7375,1557.972,1411.7822939999996
2549,6381.693,2085.232335999998
4024,635.1732,461.75227400000017
2303,5660.6316,3306.3827740000006
3589,265.6542,484.8222440000003
4996,914.8092,2462.101768000001
8158,1406.1696,2244.618198
96,1231.73,3728.806241999997
5361,1750.3882,3361.417802000001
960,1864.24,2537.843176000001
326,994.7052,1902.9829020000006
3159,3448.844,2645.4897200000023
1632,1975.4286,1638.4805360000005
877,1929.4884,1736.6460880000004
4842,3036.048,1641.4100560000004
6770,3942.8676,3787.4032999999968
156,262.3252,3075.0838539999995
4538,1324.942,420.9653659999998
3570,1298.31,1713.4429579999996
6836,111.8544,130.59666999999993
3859,308.9312,575.9036839999997
5409,3904.917,4111.667874000003
611,543.2928,1307.3781960000008
7897,1880.885,922.3393979999996
2226,2749.754,3221.6597239999987
3544,4414.9198,4731.694123999998
1844,1138.518,1825.0976179999998
1188,778.986,2750.8392540000004
5652,852.224,734.7169580000003
5331,739.038,774.305426
4104,2912.2092,2609.9160259999994
447,790.9704,920.3020499999996
6524,703.0848,1310.9735160000012
8131,4729.8432,4989.931311999998
2127,4211.185,3758.800532
592,2942.836,1786.2215559999997
3265,1659.1736,4333.099638000001
3055,572.588,357.2882539999999
5666,2966.139,2072.5887940000007
1691,1384.1982,3359.959699999998
7906,427.4436,372.4684940000002
2929,4604.6728,4109.257677999997
8424,3739.1328,3303.1669599999977
4302,3338.987,3253.464990000001
847,87.2198,325.21001
4824,5683.2688,4272.704919999998
6779,123.8388,55.248084000000006
624,4993.5,2577.598094000002
7784,2681.8424,1960.3082820000013
3910,1621.8888,3331.1771660000004
5454,3094.6384,3199.8880639999975
5771,319.584,300.92828399999985
3070,2293.0152,1377.387066
8283,1845.5976,1438.9535919999994
756,1061.951,1516.5059760000004
2941,1990.742,3073.852124
2191,521.9872,687.751426
4168,4396.9432,2938.5748799999997
5928,980.0576,778.6264679999996
4205,5487.5236,4355.863339999996
5822,1860.2452,1137.226347999999
7797,383.5008,697.6984779999996
6275,1938.8096,1673.6680659999997
5581,3831.0132,3042.8657920000005
6198,3214.4824,3087.1814400000017
7205,3004.0896,1727.324887999999
3257,890.8404,2087.6358739999996
6346,629.181,719.4834539999997
6318,253.004,571.2297680000004
6339,976.7286,1739.555633999999
