,y_test,prediction
742,258.3304,-866.7910282737424
7248,1289.6546,1673.7724489087022
2225,3744.4592,3194.797147500026
2894,1384.1982,3269.342638951693
5020,619.8598,1545.1835310350707
1578,372.848,314.4204032731303
7621,3137.2496,2710.6565821741997
8097,1235.7248,1338.6842060172905
8191,1286.3256,801.7873993019348
3319,2614.5966,2121.5085609050184
393,916.1408,1573.614692294183
2795,308.9312,608.5497834892402
230,4769.1254,4089.2151127693633
5944,1034.6532,878.8827516492323
5312,1840.937,4185.941445538278
1483,3579.3408,3746.0680459098353
7118,7190.64,3861.2693270502955
7364,3894.93,2520.986215826075
4128,2428.8384,2468.689568957778
6440,1113.2176,966.9501092864098
2688,1860.2452,1290.9955764572508
4608,3773.7544,3781.123057965907
4527,2693.8268,2579.074119702807
6426,131.8284,747.5307056765483
2918,1448.115,1384.7980821800659
4920,249.0092,2093.689656698981
1197,3829.0158,2314.3540052400476
8199,2748.4224,3385.6529551551603
1199,519.324,734.0497089743521
1533,1943.4702,1494.8329300728592
6816,2395.5484,2715.9009667774244
1056,2345.6134,2901.9929197694696
61,1062.6168,1530.310251833913
8378,810.9444,1914.542249800711
1374,2518.7214,2508.53884883279
1480,1188.453,2732.069727898852
7760,176.437,839.2620772983815
402,6911.004,3720.884998546742
332,4425.5726,4227.397897424872
6698,999.3658,960.6577823905875
4071,3815.034,3758.6779628641175
6477,2822.992,2817.386875305149
5520,3301.7022,1900.6283029656959
2882,1705.7796,1305.9988538738764
5602,5179.924,4191.728782559336
3710,2451.4756,2896.4857882505116
6960,1498.05,2720.2700792427877
245,3755.112,4032.4927445620388
6797,1238.388,1798.683180523733
3038,2852.2872,2590.4909239041526
8230,703.0848,795.0903895547351
4532,479.376,810.1304293141015
7373,759.012,911.6783853975413
1794,2808.3444,2430.8121803743743
7866,385.4982,106.55462893505472
2605,1807.647,2080.8856396380293
7386,369.519,32.42692335916456
1429,711.0744,1872.3291490215875
3095,529.311,842.5584410617922
1297,2695.1584,3972.384699860859
6026,1320.9472,1459.2207105429616
7484,671.1264,3671.120981196325
1765,3547.3824,4778.564634284852
6412,1557.972,1602.4616112872163
6599,6251.862,3372.2863631444566
2570,3643.2576,3158.425607745013
706,97.2068,-274.37771958046716
5035,978.726,2345.663612781655
5476,193.7478,-848.534063994194
2114,3372.9428,3241.5117501097593
2107,6157.3184,2929.457923514352
538,1049.9666,989.4486463870703
3123,663.1368,1735.8825258220859
3487,1158.492,1633.2832946853882
696,2816.334,3032.9438604193692
79,5305.0944,3645.387764674512
3320,4386.2904,3436.199375174905
379,4274.436,3536.101662507417
7171,3728.48,4458.962620600191
6138,1842.9344,3651.985174829831
1536,2320.9788,2671.823613993965
7965,3103.9596,2920.5044168205413
50,3134.5864,2366.5512296971365
8139,787.6414,1590.3456641638804
1373,5426.27,3470.4666202288713
2138,575.2512,887.5479219870977
2697,193.082,-489.25739756731724
381,1318.284,2078.4270632199905
1345,2931.5174,2838.0237487569334
743,3174.5344,3215.192487336007
1226,426.112,779.8887058903504
4477,517.9924,2129.795870109659
3745,822.263,1063.3925000967831
982,384.8324,1184.5764064825466
1298,314.2576,673.2663494288734
3720,7580.133,5107.6469577965145
4818,4434.228,3463.8390448833284
2215,600.5516,934.4468214192411
6716,645.1602,687.8540174002204
149,1969.4364,1935.692014355501
7527,1565.9616,1848.1193199572426
7198,3981.484,2455.238645173416
445,1289.6546,1754.0482295340455
1671,1078.596,1442.9792272411928
6251,2246.4092,2727.3901607409057
6862,165.7842,-1017.9088505260169
2818,263.6568,183.64055995114023
169,619.194,711.2279064531552
4906,93.8778,-329.82043721969353
4161,1444.1202,2537.271744951085
4254,671.1264,765.0360436789757
858,461.3994,563.0416996801654
1649,4257.1252,3073.832849359295
1017,703.0848,1934.127498487934
2458,2570.6538,3211.1128520256852
6048,2281.6966,1710.4620067534693
8413,1691.132,1395.8253095395335
4342,2516.724,2014.0701221213585
8448,2093.941,1540.687247481247
4129,3215.814,3750.829272428785
5952,121.1756,-26.256247459977587
6576,1034.6532,705.0168238682551
3006,3611.2992,3857.3667119088454
4267,2666.529,2891.196596789379
2354,1060.6194,745.7436186269568
7541,5097.3648,3752.8363270955406
7144,5944.2624,4456.3549507729695
6272,1707.777,3166.530862331846
8402,1679.1476,2092.3969186481013
3098,9467.676,5564.205516332983
3076,187.7556,-349.33744760804484
4397,3466.1548,2939.630242729406
8521,1845.5976,1386.009703295428
7632,41.9454,-1178.1815520146495
8026,2218.4456,2598.7630812767557
1022,352.874,909.5787934097331
5931,1312.9576,694.097143871188
5912,719.064,771.2529188900804
509,95.8752,-407.37056278137277
5206,388.1614,695.3247737344379
7747,2291.0178,2507.2493907061635
7401,1640.5312,1081.0044447779192
3274,1025.332,1355.365848189211
2970,1198.44,935.9608271412703
4382,889.5088,1538.599040547408
5113,3004.0896,3401.251343905396
3457,3978.155,2580.2991885915453
3892,2821.6604,3616.84236402324
1282,1480.0734,2632.54081281416
1078,217.0508,-86.99340447567212
6531,356.8688,765.6186756987436
6046,848.895,1029.4703044668638
6000,7393.0432,5165.239174367966
6884,5816.4288,3667.2134232271965
1835,6615.3888,3946.2992710776452
862,2014.7108,2002.4362482616002
7469,2302.3364,2590.9765024203457
7984,1245.046,1849.3065457347402
4705,41.9454,-1231.3313142975032
1002,2656.542,1972.4251205153541
181,988.713,3229.033381698659
3708,683.1108,1889.7817911960478
7396,258.9962,2212.4922555517883
5673,3243.7776,3733.828479560217
5457,1603.9122,2356.399963862067
8336,164.4526,797.1012706852162
4122,1549.9824,2056.936028783401
5328,3062.0142,2412.435890667223
682,3185.853,3442.9689637675124
7015,1575.2828,1987.5153021883693
5968,4996.829,4243.581137683499
6292,1457.4362,2215.089772881239
6242,1895.5326,2298.4168317595722
199,5359.69,5179.534511597003
3026,838.908,1607.0797011621253
6211,539.298,776.1289827156189
1597,1893.5352,2590.9428866657263
544,1531.34,1280.564302856014
180,6024.1584,3916.9605222472997
8459,741.0354,1734.1245099418202
4765,3167.8764,3903.0436475861943
41,2150.534,2095.362169955561
6068,1134.5232,1603.5689269639095
6455,1458.102,1633.9994869170848
8246,4673.916,2902.6558454567908
1728,790.9704,1076.7738171709798
3580,1402.1748,3873.943752263196
8484,2324.9736,2142.0888146484263
5813,1844.266,2982.697627446098
7558,79.896,-1227.5126468376725
4235,494.0236,578.2393274244926
8307,1201.769,1027.499349024105
8294,1925.4936,2229.232837392154
2111,4633.968,3730.903562659747
8302,1086.5856,1608.8593927103914
6710,644.4944,1036.2305136436246
7195,1830.95,2737.636267371528
7946,3795.06,3138.3286396473136
3411,1947.465,1329.8336492382132
6354,307.5996,468.7894851308547
4015,1406.1696,1380.8675235601704
4035,579.246,714.5125942371011
5664,5086.712,4054.387884177131
4852,1923.4962,3461.2487358942903
1176,339.558,104.66327477713205
3842,4364.319,3684.956111989988
7137,822.263,1062.4331022047522
2534,2535.3664,2894.9575959660183
6180,295.6152,886.1140116184131
1934,2372.9112,3478.4191320006266
8401,1395.5168,1549.1291497485352
1608,4809.7392,3739.020922289972
1945,5369.0112,2730.608094197433
5627,589.233,701.3216896420951
1746,404.8064,916.8266921829786
2770,291.6204,461.9807187294464
3755,3036.048,2082.87128824047
3148,2034.019,2416.8831118083067
4085,2120.573,2652.3524529782644
5324,699.09,790.6858408346884
5040,1843.6002,2361.9900374203658
8365,128.4994,204.1799677799704
4520,2302.3364,2017.2808503468796
6743,265.6542,216.7308016186186
6398,2607.2728,5193.001179301732
576,353.5398,748.6139677971136
4723,1725.7536,3148.4069092143036
5303,639.168,2109.0006251417835
415,1571.288,2380.3445817997635
3217,1530.6742,2784.561505049442
8185,1084.5882,1995.0832725515106
759,419.454,378.7545070054903
6113,2818.3314,2709.0404412539597
5925,418.1224,1631.6881422501506
5557,559.272,707.7918009656955
1076,623.1888,1285.4961594652993
3375,352.874,838.0026496517811
1139,2399.5432,3795.4665917434427
328,3340.9844,3554.1377500089684
4343,1038.648,1720.9691569343865
4863,335.5632,1573.5241923985548
2585,4225.1668,3165.9418913269124
1405,2492.7552,3218.450500021506
6260,2631.2416,2687.1423480433987
1346,1454.1072,1538.7495764050284
1513,4006.7844,1964.891020356425
3307,2069.3064,2779.980361825632
2778,2026.0294,1908.3463889299217
7822,719.064,1193.6954412033297
7077,736.3748,925.6027402090797
5533,2182.4924,3170.6238590394787
3279,3219.8088,2062.605973764046
970,1998.7316,1660.6184440047077
8075,316.9208,2838.0343964320095
4184,1001.3632,2125.6891983326186
8105,1155.8288,1450.6585906905382
3000,2145.2076,3799.5280273827943
3529,5546.114,4028.724995081763
4701,2220.443,1492.7330563349954
8197,973.3996,1089.963167760866
4190,2316.984,1908.6913151576673
7033,1404.838,2376.1734242464986
6182,3340.9844,2159.7526418316274
3032,2458.1336,3100.2760615921493
8092,1929.4884,1538.0211774214326
3891,1358.232,1564.3864840641897
4597,3428.2042,2914.3529673796115
6338,4442.2176,2676.2000216632155
1672,1024.6662,2356.6071170435666
8170,1653.8472,2923.0600120333115
5099,1061.951,1228.3323893281956
7072,335.5632,-101.0498918314315
2018,181.0976,740.6303755810143
8431,848.895,1022.2447971388342
6377,587.2356,1638.1760529239987
3792,3091.9752,4135.06013128262
3121,3415.554,2893.3666118697256
1330,1744.396,1485.7133975356398
435,3038.7112,3498.0312433501904
4486,782.9808,1695.6491978680806
3378,1757.712,1967.2073004686545
308,1039.9796,1570.470290957496
3370,275.6412,839.4070373093052
87,3285.723,4057.1046781145133
2333,2059.9852,2436.8515186820127
5761,5976.2208,4289.784597534729
1020,258.3304,-822.6083645854142
1586,2696.49,2947.5179723756023
2777,595.2252,3197.157994784437
5540,857.5504,2005.6423368273936
3939,1151.1682,2752.6801436854907
4649,4530.1032,2713.374644980816
6590,3691.1952,2494.04212365335
6296,247.6776,122.10644630776281
257,193.082,1590.0328842993144
5850,1587.2672,1684.9608438849616
5817,596.5568,585.9089006463571
4905,735.0432,1016.4184599567852
7453,509.337,998.4838268386313
5095,331.5684,-54.836911706976686
7209,3199.8348,1974.2306061388854
2273,694.4294,1566.232344082861
5338,109.857,-1384.0922117834016
737,1470.0864,1983.7990129571108
2149,1537.998,1336.5269813121263
2887,6359.7216,3941.862125044729
4747,3263.7516,2985.576409718066
543,1398.18,2271.4774970754856
3377,1354.2372,2436.0439325372417
7888,5193.9058,2921.7833379530275
5555,1557.972,2160.2962285381286
2249,986.7156,1248.5713677315987
1992,1701.7848,1489.228329107124
6977,2199.8032,2559.230198862991
5277,1332.9316,1673.2898455443217
7238,2787.0388,3406.4152653922056
800,1108.557,2068.6212130305653
3355,1315.6208,2770.084796725965
56,2117.244,1755.2844418997984
69,2027.361,1577.2442759436738
711,415.4592,600.6581905919065
5386,191.0846,1122.026877298661
265,2553.343,3120.6993526634233
4412,492.692,1708.398933963654
4961,9664.7528,4049.3653159474698
7324,796.9626,746.1641390438471
7063,3735.8038,3333.9731772735067
6673,1006.6896,4115.322458207934
6050,6303.7944,2824.723775812439
6394,1001.3632,2090.0414911656367
5803,1807.647,1649.4140502516163
5033,3052.0272,2066.1528769330143
4034,107.8596,-162.60167112908874
8519,549.285,1850.3753716219
8394,309.597,1787.4062924447514
5071,337.5606,-97.75164531206376
3299,5396.9748,4189.693711299688
7325,2816.334,2515.4080678490454
7596,3735.8038,3473.996796937434
8211,2741.0986,1894.295638742212
5219,133.8258,780.4241206793598
751,3435.528,2821.938915771509
2676,4134.618,2954.6311988453194
3027,5920.2936,2627.9884310612238
3817,3558.0352,3544.613083002827
476,856.8846,1535.5613643567171
8119,2371.5796,1506.9885861569232
1952,554.6114,1396.7873567369554
2663,102.5332,-274.69008359619676
211,5650.6446,3859.349562690625
468,2663.2,1459.697000754338
6536,88.5514,-469.98842503892297
8182,1225.072,2067.078616314697
5288,2376.906,2851.695722210237
1025,146.476,392.6509008802597
6747,123.8388,38.99495431967452
3693,2390.8878,1923.2368065909957
1643,1198.44,2451.060381907035
6370,1662.5026,2204.222352289096
6876,2591.2936,2977.2455993731846
1703,4677.245,2777.2854025185347
773,2746.425,1313.0232026506199
5963,3398.2432,2227.357350774982
6919,3193.8426,3940.492719560108
8380,3635.268,3948.1662321311464
4684,2313.655,1556.7723391772784
641,6611.394,3213.216741296203
2266,1205.098,1948.3089448203682
7477,75.9012,-1251.057896034349
4047,2516.724,2972.254047465262
6932,6308.455,4016.3354792305718
1295,1571.288,2566.1094639626413
7982,2059.9852,2023.765265894241
1108,1606.5754,1302.557387972488
5167,683.1108,1882.340035601169
7256,8323.8316,3442.2424400266564
4672,1797.66,2438.089856285546
4174,126.502,1179.1431909800822
6690,2247.075,1477.7918927832986
2391,2024.032,2076.4656474104604
7616,1994.7368,2377.957348872901
957,1798.9916,2238.0635539991667
4428,575.2512,513.7065130729479
3688,1454.1072,1855.9492817325822
3153,2316.984,3424.158094733614
3381,838.908,2292.1951786594313
1452,773.6596,946.7986672024131
118,2552.6772,2274.8878115813245
5901,2277.036,4075.8787707776173
3422,1843.6002,2017.866985385759
1741,614.5334,929.6799302965326
7709,2220.443,1182.3254389588596
6406,3085.3172,3548.133176857587
2867,180.4318,1045.5653629554
2883,3113.2808,3497.431758991163
3405,340.2238,920.9385952264588
1383,2988.1104,2786.9111161494006
1172,2251.7356,1955.034425085506
2627,2946.165,3159.0473391666
6523,4502.1396,2772.579173769884
4288,2098.6016,2262.958762883303
2927,1034.6532,2279.6450123160844
4189,3238.4512,2827.5907217655767
2623,1164.4842,1733.5329826923312
5428,2332.9632,1641.5201711794343
7670,1278.336,1393.5249295117403
5649,1021.3372,2103.6891414761776
7489,614.5334,724.9958263642322
3482,5500.8396,4100.8647388254185
4647,2363.59,2952.1276303229743
3063,3110.6176,3177.618754985655
4126,958.752,2559.9290774114693
5603,169.779,813.5611262950575
815,721.0614,682.2980902209338
7647,2741.7644,1636.280893635897
618,934.7832,1296.0009014938712
6901,2988.1104,4000.99304156993
1840,1037.3164,896.822290630594
4373,194.4136,-1052.7202252060042
1042,3611.2992,2142.8601253125166
2210,3635.268,2147.011886479715
7941,79.2302,-549.06404133721
1074,3013.4108,1669.441983047773
3434,3778.415,2572.3740051747263
179,3010.7476,2512.019823615116
7604,2263.72,1477.6894511258638
6760,1470.0864,1772.068295669549
2879,491.3604,700.5774111163747
4467,3426.2068,3234.4250986451257
5815,4740.496,3804.8422812314634
5834,141.8154,353.70422764295483
5573,69.2432,257.2180411358517
5391,1960.781,1416.705904139666
8249,3578.675,3649.0787239909873
7546,4277.765,2810.3663600393675
1820,2862.94,1934.3414993647832
4812,91.8804,-1144.136834777874
5160,458.0704,1665.7056058648097
7896,1641.197,2980.5972931877404
2283,1845.5976,1842.862439229229
8297,1607.907,1779.18603307886
5082,2782.3782,2176.163509619549
1349,4567.388,3646.235481653066
3018,155.1314,590.9731709562199
3992,2960.1468,2212.9312831670895
8465,2726.451,2943.8194531378936
6685,515.3292,849.1814455479881
2221,2769.728,2846.658324947379
7535,3916.2356,3710.1034354415724
4362,1201.769,1072.541956421045
1665,3653.9104,3772.8259229626888
6678,231.6984,-61.3282381924363
1720,1230.3984,2450.207085688712
3540,110.5228,-1099.5968581250347
2304,607.2096,1667.373268597964
1163,1341.587,1445.5401136861221
8183,1416.8224,1686.35030754905
7875,5522.811,5582.229904331453
1558,1765.0358,2342.2903218934243
3539,1238.388,1990.9591945593575
5842,1014.6792,1062.0835993937735
5204,3476.1418,2485.507521280833
300,3251.7672,2949.135489204234
1144,261.6594,-518.2383105525373
2157,519.324,679.484795343838
2251,589.233,1081.2601627821894
1928,1897.53,2046.942433250049
2670,1611.236,2591.536610495097
2995,5466.8838,5576.73590227601
3703,4904.2828,4203.920210508015
3101,978.726,1696.8790024652958
4588,191.7504,-1064.578434753329
8123,3150.5656,3266.8107776426496
1157,3048.6982,2560.00914918755
4125,1159.8236,1475.4268882509853
486,942.7728,1960.0433984797824
1180,2190.482,2425.192384363505
6751,1428.141,1493.6905064971031
4043,347.5476,949.4156835078006
1877,1930.1542,2458.8688245498483
1783,2364.9216,2405.728251486319
5325,6207.9192,5014.23772431437
3333,2109.2544,2208.4727839043644
7689,280.9676,426.4975907069444
5634,469.389,-468.34618629632416
3297,1938.8096,3657.9177009241503
1817,4410.2592,3006.9371986814003
5692,1340.2554,2011.8730766061562
2478,1356.2346,3091.038639286658
6688,5888.3352,4295.783913683057
6899,3861.64,3158.9579629974373
8266,269.649,779.8485967795243
5484,1178.466,1604.1554553872668
665,450.0808,589.2647620117173
5659,5375.0034,3756.9103935773865
4513,1090.5804,1368.2265328449905
642,3246.4408,2322.177057247877
2646,3282.394,1573.057365177631
176,1010.6844,1619.075477253609
2133,1431.47,2298.0562657955807
8419,942.107,3075.1580474890748
786,1958.1178,1904.7788336730373
4967,3146.5708,2931.734469671621
3984,591.8962,1003.0773951660069
5229,2759.0752,2691.5581634596983
337,6410.3224,3642.1882834283383
91,690.4346,604.6219508095687
6925,3047.3666,3565.6163916205705
3007,3439.5228,2832.405217920584
6794,2884.2456,2508.3092628897093
7649,834.9132,712.7373498621546
2399,3193.1768,2385.9757867248973
530,1960.781,1775.6726393181734
4224,491.3604,855.6666079751594
996,1150.5024,2084.19775054777
5685,2226.4352,954.5464071847068
8352,635.1732,324.48759565800503
1626,718.3982,915.8621561923914
4038,700.4216,2815.228893870534
4502,158.4604,862.9843135356441
106,1794.331,2677.6490353689496
1894,958.752,1070.5354278772677
1018,1012.6818,985.0345781045314
131,1438.128,2581.969243028863
1971,5033.448,4049.1233485641606
1747,974.0654,952.9447542949697
6200,1057.9562,2523.7468629195723
6098,2804.3496,3746.6005435067104
2921,2093.2752,2831.9068155987725
2189,5243.8408,3777.829648209962
1400,3395.58,2082.713985346145
2897,892.172,780.1197653845416
2944,157.1288,-1190.3543292007992
4381,5880.3456,4350.796768240752
3248,3974.826,4285.259244759801
3034,1655.1788,1319.2203423783621
5011,3155.892,4137.998085107183
694,7488.9184,4661.9517052027395
7951,4218.5088,4141.878600159955
6054,579.246,1900.1886638820622
6025,166.45,796.7638247373875
167,1743.0644,1800.1975629420017
2515,4761.8016,3201.3474235093345
367,2588.6304,1845.6695298079505
5144,6026.8216,4522.686140331171
6488,4740.496,3780.9800300417924
1870,1685.8056,2319.8778636520015
3473,772.328,1624.0434217456245
835,1547.3192,988.6307537108341
5329,4294.41,2350.938524313537
5517,4146.6024,3695.894497085727
6410,5672.616,5202.397736783801
7009,1927.491,2033.436413738341
7935,307.5996,865.4381926994782
5004,950.7624,824.6196535694731
2926,1733.7432,2109.8045598998688
7181,639.168,1424.2702287417226
5285,222.3772,-224.16120585840196
5784,724.3904,1024.2032900172721
5137,2516.724,2515.868510543993
5224,549.285,980.7808035186633
3003,2501.4106,2349.531460549103
3151,2940.1728,2960.6882210004746
5123,732.38,2985.105135188673
4355,4327.7,3529.4565284712908
4335,3962.8416,2675.623314655235
2306,3169.208,3126.924298699934
5810,1039.9796,864.5667003356685
100,1805.6496,2448.7760961799127
3044,531.3084,824.3607930948119
1426,1142.5128,1456.5602507321057
5710,2013.3792,2754.1046273386078
6430,1370.2164,3217.6183141631554
4319,1090.5804,1942.8476601971229
7233,259.662,947.7397063680387
4092,647.1576,2370.9006300564142
4709,2892.2352,1975.5244713800644
3303,3515.424,2621.185249316978
1617,311.5944,662.4798682825068
6822,3175.866,2825.6631907351657
3555,2101.2648,2490.1171227778455
1315,1413.4934,1847.2272397456784
7572,2681.8424,2301.7233363820837
5146,761.6752,1121.6438580215781
4253,1267.6832,1569.045107793896
5216,2783.044,3442.6310766566153
8093,1358.8978,1251.4697946757021
4420,2131.2258,3101.216788821481
1562,3101.2964,3097.88690145917
1446,1323.6104,1202.685436540231
6414,365.5242,1973.123161496931
2337,61.2536,-930.936937078259
7571,1052.6298,1016.3584297429716
7870,1480.0734,2780.7780875253266
73,2285.0256,3121.4339116974247
8142,2430.17,3036.064179024726
1699,665.8,716.2176996070642
2638,502.0132,725.9407145764
4698,782.9808,781.0314772092264
6003,1516.0266,1177.2268379296645
3011,265.6542,1480.9857155439433
2227,480.7076,3447.533460731674
8206,360.8636,1003.38738437439
1659,988.713,1078.215948021749
3282,3453.5046,2628.101142096652
8471,2302.3364,2681.3996194924803
5465,316.9208,557.5186982202505
1203,2631.2416,1740.3574359076601
7471,1798.9916,2033.9532212569247
2932,5715.2272,3216.551029001444
4829,1125.8678,2413.476888570622
6425,463.3968,573.9270773734048
5537,690.4346,635.7395122015816
3739,964.0784,1984.5852421145933
31,2741.7644,1268.1490616636725
3592,2510.066,3187.6782068370003
7921,888.843,923.6139100283326
7110,2644.5576,3562.938967144937
3815,745.696,998.9156988025709
168,5555.4352,4599.221185980869
1718,563.9326,880.4247778188444
8031,246.346,6.620628166854615
5076,319.584,767.8661774983617
2966,143.8128,460.9136415651586
4157,2141.2128,2979.7114348882196
2729,535.3032,2645.81069650244
805,3355.632,3248.8181690854667
7743,1411.496,2600.9814294346847
3418,562.601,735.094205858508
7456,820.2656,519.8418009256517
6144,986.7156,2716.4895172833894
5378,1065.28,3422.042410445427
1242,3769.7596,3179.3110079399876
5514,3880.2824,2041.7249238218578
3978,882.8508,903.4306065454098
7283,3848.324,3580.141097360561
3624,1605.9096,2906.5407722305495
2996,2651.2156,2074.863038634085
1479,4492.8184,2246.6528135446233
7285,1290.3204,2579.227594768193
26,1065.28,815.5918875226196
6768,1155.8288,2776.8404373378544
2319,2999.429,2933.82426606721
3172,2889.572,1777.2295558493215
2576,529.311,844.8421568079602
5829,2687.8346,3641.2522031847548
1302,3008.0844,2621.918089824635
5716,2324.9736,3150.4021790520205
2006,2422.1804,2315.5922437170198
7694,1035.9848,4150.719833217201
7603,291.6204,294.8734244655881
6967,2390.8878,1875.8497871684688
7884,2218.4456,1150.262300707745
500,2330.3,1955.2848216604925
7548,1534.0032,1079.540767276941
437,687.1056,1935.9533878171899
6228,1414.1592,2474.7126268427605
5018,1589.2646,2310.8838761281827
8065,4136.6154,3450.1073867170953
2453,1325.6078,1963.2278427570327
7516,4504.137,3307.288737639467
5643,1860.2452,2732.7415530365283
1941,525.982,2155.4175476654386
5647,5193.24,3411.674954317012
4287,2741.0986,3256.951355530208
7081,392.822,1212.0497481125524
6473,353.5398,721.6678684997714
6306,1017.3424,2199.7976186556516
3806,1895.5326,2339.7435465024146
4191,1240.3854,989.3299861373127
2173,2768.3964,3241.9526840685335
1039,1850.924,2936.5523166579587
6729,3338.987,3205.0527329793454
1915,2133.2232,3788.756816745708
7065,2749.754,3231.3792625278265
6086,2404.8696,2906.7752362074198
7684,5343.045,3464.5275004404766
5072,2631.2416,1728.7783358609813
107,2530.7058,2080.947241175467
2726,2556.672,2324.243622971197
2275,4514.124,2425.4506123631777
1414,3420.8804,5255.004440431407
534,2684.5056,2400.14631481381
7911,2450.144,1977.6943512213488
4474,1091.2462,1627.5844583890432
585,1905.5196,1694.466221821452
8450,1844.9318,1794.562600520556
7085,4482.1656,4302.1130011400355
5908,126.502,119.93125241395168
2344,1095.241,3416.5606483040006
7360,2748.4224,3752.375333187477
4651,2048.6666,2071.1290755857312
491,3486.1288,5414.128941210051
5711,1877.556,2039.7175901501437
218,3690.5294,2565.9116291655073
2664,291.6204,891.4477062661348
8250,228.3694,1771.791840954691
5556,2001.3948,3555.4239445346784
4348,2048.6666,1644.3283329939136
2498,2167.8448,1688.2952868861664
852,2691.8294,3377.4872572041113
3686,1058.622,1731.929953234431
4903,1794.331,2668.457531421852
2131,115.8492,-26.58498343291069
3909,2184.4898,2262.247383610395
6622,460.7336,-110.22178283893638
7844,1704.448,1518.7791378852378
1616,549.285,341.6638834127325
2455,3506.7686,2511.488855599735
4861,113.8518,-172.6455688369123
6550,527.3136,485.3004809045574
6267,5592.72,2334.5198645334563
397,2954.1546,2895.496193719763
1317,1721.093,2478.8056286459328
7183,2116.5782,3143.996965981284
121,2085.9514,2556.4935444649914
401,426.112,1474.560153737776
111,2732.4432,1720.9367236922137
2088,101.2016,-1084.5448047889472
3235,774.9912,793.5672716288982
5611,4233.1564,4091.0583190251136
5363,1435.4648,1741.7236801889462
5613,3942.8676,3085.7162685008993
2287,221.0456,-113.88134512562794
6952,139.818,346.61588433954927
4446,4106.6544,2726.0920163314377
8084,1544.656,3003.620568656067
1557,1462.0968,2018.6776111311701
6545,2184.4898,1800.9447653318227
5549,1687.1372,1973.1793596665966
573,295.6152,1344.1473579411572
1758,108.5254,-129.47273494264334
5550,7602.1044,3613.092748919912
6128,2162.5184,2554.137188984918
2456,3560.6984,1737.456254762325
7278,326.242,655.089275150483
1407,4500.808,3663.8999849226766
535,2085.2856,2874.871604917569
5125,539.298,979.2147234325209
7497,1956.1204,1299.6534635428877
2840,152.4682,551.837556522271
5583,3520.0846,3438.349171353305
1434,146.476,358.4291556617342
4564,1846.9292,1643.5400639924824
6620,1158.492,1978.6092938331903
1221,221.0456,913.7667425050267
7493,695.0952,1327.9174657085316
6581,365.5242,2.0318135784672933
1775,2748.4224,2437.274862815981
1454,107.8596,-1006.0768965805833
4498,5229.1932,3808.2090995309964
473,1713.7692,2214.221772449407
6125,5522.811,3975.207645383867
4328,5690.5926,2862.4259186921604
881,3412.8908,2193.7288571898584
51,850.8924,2262.0541103961905
8291,451.4124,535.036384147497
6011,1531.34,1322.6128111856447
4594,3719.1588,4170.3790956288785
5527,2365.5874,2047.738640178044
469,1146.5076,2799.5278303306463
4383,3435.528,3204.6285552751706
6309,4377.635,4213.3033993963645
8319,4210.5192,3943.065688350994
247,974.7312,2760.1241734327887
4586,2053.3272,2812.4252500512334
6654,4527.44,3736.1345355923086
865,2157.192,1950.8235735822732
761,323.5788,1892.697243497096
4201,2277.7018,3453.313298355596
2022,2087.9488,1242.3860626923813
8285,1604.578,2734.2232689292005
5590,1000.6974,1402.2535946509347
1740,218.3824,1557.611651624942
3077,792.302,1841.2394349812287
425,5642.655,3721.021820948063
188,2336.958,2954.4903802802373
6965,1877.556,1769.0649783107467
3721,3383.5956,3864.930348572005
228,1649.8524,1417.1064190774637
7212,3436.1938,4135.318664494924
1729,2980.1208,3928.313856479114
693,1707.777,1512.5237711701432
1041,3542.056,3098.676797081795
4901,4986.842,3757.2379422065123
4512,383.5008,808.8800301223876
6539,3281.0624,3851.6808867870427
5712,4247.804,3089.3558005707037
8362,2862.94,3821.1011332737303
4374,535.3032,2819.9771955696697
7675,2109.2544,3949.5764074176454
801,1304.968,2718.3450540467884
1487,2241.0828,4011.6955128989784
6686,1677.816,1501.5960677386754
1739,1342.2528,1576.2245214345637
4539,1406.1696,1951.8149450921514
4769,4206.5244,3845.821905593109
1128,1506.0396,1698.162188871324
6058,1715.1008,1393.9499639712872
4147,374.1796,1044.0067236086343
3625,1323.6104,3022.4371146346753
4584,982.7208,1097.8333456995126
58,4910.275,3076.4634213961745
7375,1557.972,1332.4687237719058
2549,6381.693,2275.263444693683
4024,635.1732,663.0328817281397
2303,5660.6316,3499.958643391031
3589,265.6542,392.20125734251246
4996,914.8092,2488.3555567300855
8158,1406.1696,2098.5690568431364
96,1231.73,3891.5364895346156
5361,1750.3882,2617.282445404828
960,1864.24,3280.8155536825275
326,994.7052,2693.9899238691337
3159,3448.844,2835.838276714517
1632,1975.4286,1448.9863616943494
877,1929.4884,1483.9849264818752
4842,3036.048,2039.561641898048
6770,3942.8676,3062.835986065893
156,262.3252,1925.1603113971944
4538,1324.942,2258.169710679785
3570,1298.31,2168.9600819530588
6836,111.8544,-1059.6632071810138
3859,308.9312,659.271124867851
5409,3904.917,3681.210997063095
611,543.2928,1515.076655852536
7897,1880.885,926.7762343187735
2226,2749.754,3180.081966692797
3544,4414.9198,3703.54094074466
1844,1138.518,1809.1975967793235
1188,778.986,2237.746798187453
5652,852.224,824.899580776001
5331,739.038,845.0672664992617
4104,2912.2092,1805.845551271267
447,790.9704,765.2326022624891
