,y_test,prediction
742,258.3304,-865.3179626688923
7248,1289.6546,1673.588851528715
2225,3744.4592,3195.2354676603377
2894,1384.1982,3265.9805523499613
5020,619.8598,1545.91906486436
1578,372.848,316.53004900440646
7621,3137.2496,2710.0468321834533
8097,1235.7248,1336.9622401951256
8191,1286.3256,804.2113674241562
3319,2614.5966,2113.887617378745
393,916.1408,1578.7769615834786
2795,308.9312,607.798391034152
230,4769.1254,4087.3180154465354
5944,1034.6532,882.4251992755759
5312,1840.937,4186.495352707017
1483,3579.3408,3742.7869516560654
7118,7190.64,3858.0105433271438
7364,3894.93,2521.206254733496
4128,2428.8384,2467.4091527054356
6440,1113.2176,968.5711081397926
2688,1860.2452,1292.7618853310805
4608,3773.7544,3784.333113254693
4527,2693.8268,2581.2110262779916
6426,131.8284,754.0629156831903
2918,1448.115,1383.3962242111356
4920,249.0092,2095.2241150952077
1197,3829.0158,2313.8957638690918
8199,2748.4224,3385.3683817057035
1199,519.324,731.7635344606182
1533,1943.4702,1496.4131216441085
6816,2395.5484,2719.127701943669
1056,2345.6134,2902.9681076404695
61,1062.6168,1528.0085911585913
8378,810.9444,1914.7283406594515
1374,2518.7214,2505.8216748219934
1480,1188.453,2732.6395611083267
7760,176.437,841.5710832499773
402,6911.004,3721.5107245009954
332,4425.5726,4225.718055002279
6698,999.3658,957.7393629075872
4071,3815.034,3759.1091924783555
6477,2822.992,2818.439887247081
5520,3301.7022,1899.838523057822
2882,1705.7796,1313.008278910452
5602,5179.924,4192.918711764625
3710,2451.4756,2894.613620418181
6960,1498.05,2720.4937872354267
245,3755.112,4029.9815239550758
6797,1238.388,1797.4462081126696
3038,2852.2872,2591.3049758981324
8230,703.0848,795.0115618498389
4532,479.376,807.2409214077585
7373,759.012,912.8939862509518
1794,2808.3444,2433.0211646150788
7866,385.4982,105.01365709735262
2605,1807.647,2078.3300981567722
7386,369.519,31.756241669458092
1429,711.0744,1873.4313248798915
3095,529.311,844.3816350946223
1297,2695.1584,3972.5759151011007
6026,1320.9472,1461.1253271279847
7484,671.1264,3670.741375290429
1765,3547.3824,4763.262764883746
6412,1557.972,1604.4852848146984
6599,6251.862,3371.894456342471
2570,3643.2576,3158.414495679419
706,97.2068,-274.48604023834565
5035,978.726,2346.7527206666314
5476,193.7478,-850.0242203388677
2114,3372.9428,3239.9383227793164
2107,6157.3184,2929.722054741951
538,1049.9666,988.8855544605365
3123,663.1368,1737.6284543893753
3487,1158.492,1632.556228804542
696,2816.334,3031.972050216522
79,5305.0944,3641.6023004895133
3320,4386.2904,3433.398740030024
379,4274.436,3533.1833450680083
7171,3728.48,4458.986177287477
6138,1842.9344,3651.4034140099325
1536,2320.9788,2672.1554723259387
7965,3103.9596,2918.674110439226
50,3134.5864,2365.2509347649916
8139,787.6414,1592.0469094205403
1373,5426.27,3470.886491567519
2138,575.2512,883.9635556325112
2697,193.082,-486.17872130063904
381,1318.284,2081.078558569987
1345,2931.5174,2837.1919479935855
743,3174.5344,3213.9154587841526
1226,426.112,782.3731865143328
4477,517.9924,2132.0876210282304
3745,822.263,1064.3790218031481
982,384.8324,1184.8479678692713
1298,314.2576,676.2063277248091
3720,7580.133,5106.9965348566575
4818,4434.228,3464.3801594149054
2215,600.5516,933.8851911656942
6716,645.1602,687.2657070449054
149,1969.4364,1936.110796010368
7527,1565.9616,1846.7744079521115
7198,3981.484,2458.7791810673957
445,1289.6546,1750.7817326562601
1671,1078.596,1447.3419788032445
6251,2246.4092,2724.207610040241
6862,165.7842,-1017.3221277502814
2818,263.6568,184.37155992211615
169,619.194,715.3467683839744
4906,93.8778,-332.6726224307493
4161,1444.1202,2536.853009600145
4254,671.1264,764.3647026954216
858,461.3994,556.6425835963075
1649,4257.1252,3065.364795732682
1017,703.0848,1933.7772220295099
2458,2570.6538,3211.42388875643
6048,2281.6966,1708.3885694068344
8413,1691.132,1396.6110025659298
4342,2516.724,2017.7601557526511
8448,2093.941,1545.1850910185335
4129,3215.814,3748.0154376850596
5952,121.1756,-23.635408437575734
6576,1034.6532,714.3082767383427
3006,3611.2992,3858.294910225587
4267,2666.529,2890.9247193126225
2354,1060.6194,742.6023001409408
7541,5097.3648,3752.9209751835438
7144,5944.2624,4457.812792656759
6272,1707.777,3165.0422597275297
8402,1679.1476,2092.463653475788
3098,9467.676,5565.276602486076
3076,187.7556,-351.4608417914374
4397,3466.1548,2939.544199503885
8521,1845.5976,1390.8500668519196
7632,41.9454,-1179.3431396575747
8026,2218.4456,2598.6546692759766
1022,352.874,907.4674757975146
5931,1312.9576,696.6692749115724
5912,719.064,769.5127260646675
509,95.8752,-404.84930522357854
5206,388.1614,692.887102860779
7747,2291.0178,2509.5219065412607
7401,1640.5312,1078.9835282862005
3274,1025.332,1355.8698734497534
2970,1198.44,938.1035921089078
4382,889.5088,1547.3325229256277
5113,3004.0896,3400.2783105763597
3457,3978.155,2582.2301894945226
3892,2821.6604,3614.153440696787
1282,1480.0734,2631.4608067170807
1078,217.0508,-88.02021911395155
6531,356.8688,767.8166688571727
6046,848.895,1029.420461232547
6000,7393.0432,5154.3555530622925
6884,5816.4288,3669.0943994067916
1835,6615.3888,3946.7298169986893
862,2014.7108,2001.8156786661239
7469,2302.3364,2589.6816341977487
7984,1245.046,1848.7787664636098
4705,41.9454,-1230.241158199612
1002,2656.542,1972.2882349423949
181,988.713,3225.7466719915587
3708,683.1108,1893.8125741450065
7396,258.9962,2211.024029059027
5673,3243.7776,3735.5997924149888
5457,1603.9122,2355.9858146506663
8336,164.4526,795.944234406664
4122,1549.9824,2060.093695103946
5328,3062.0142,2411.787696751486
682,3185.853,3446.470676903212
7015,1575.2828,1986.6307784893625
5968,4996.829,4243.504612927182
6292,1457.4362,2215.1419275980884
6242,1895.5326,2305.211170229121
199,5359.69,5178.981230714954
3026,838.908,1604.763726945631
6211,539.298,774.3550534439134
1597,1893.5352,2587.741418826567
544,1531.34,1280.7921880084757
180,6024.1584,3917.015186413054
8459,741.0354,1737.782920818357
4765,3167.8764,3902.955396634351
41,2150.534,2093.050603647256
6068,1134.5232,1603.1484187111457
6455,1458.102,1634.348137501698
8246,4673.916,2901.1344210360357
1728,790.9704,1082.2528539405976
3580,1402.1748,3870.545461748447
8484,2324.9736,2141.7971260003433
5813,1844.266,2984.767875978641
7558,79.896,-1222.6117888852616
4235,494.0236,576.4983025971035
8307,1201.769,1028.735833948584
8294,1925.4936,2233.1069817892158
2111,4633.968,3733.829749627669
8302,1086.5856,1608.6949392642448
6710,644.4944,1035.891517488853
7195,1830.95,2737.8476529227823
7946,3795.06,3136.1099427958166
3411,1947.465,1333.405748352446
6354,307.5996,470.1548794819263
4015,1406.1696,1387.2516443164568
4035,579.246,710.1334444331097
5664,5086.712,4054.7064261983605
4852,1923.4962,3461.773424021541
1176,339.558,89.63349061766982
3842,4364.319,3686.7511824747694
7137,822.263,1062.4828331081108
2534,2535.3664,2894.380346655061
6180,295.6152,888.0730620452208
1934,2372.9112,3478.613839738135
8401,1395.5168,1548.091516899631
1608,4809.7392,3737.4752667057396
1945,5369.0112,2733.8455784887383
5627,589.233,702.544132700069
1746,404.8064,915.2851394257623
2770,291.6204,461.401623609546
3755,3036.048,2081.287991555486
3148,2034.019,2422.9700027257145
4085,2120.573,2653.3273477703415
5324,699.09,793.4112933247549
5040,1843.6002,2360.246636382083
8365,128.4994,203.36655229309525
4520,2302.3364,2015.405776043801
6743,265.6542,222.9864643015594
6398,2607.2728,5193.271603147389
576,353.5398,747.678280324953
4723,1725.7536,3149.3340415940656
5303,639.168,2107.412064801859
415,1571.288,2386.1037911198355
3217,1530.6742,2782.475419307155
8185,1084.5882,1997.4448987914716
759,419.454,375.041482853346
6113,2818.3314,2706.845823847342
5925,418.1224,1635.5336141284356
5557,559.272,706.5839333690216
1076,623.1888,1285.6789217532073
3375,352.874,841.2474380779574
1139,2399.5432,3792.185720248001
328,3340.9844,3550.47872514973
4343,1038.648,1722.945265232605
4863,335.5632,1571.1272485451532
2585,4225.1668,3167.878963764865
1405,2492.7552,3215.935893848699
6260,2631.2416,2684.6889419530053
1346,1454.1072,1538.0475969055055
1513,4006.7844,1968.177659523362
3307,2069.3064,2781.10316892115
2778,2026.0294,1907.643509456217
7822,719.064,1192.4460073663327
7077,736.3748,923.6209559649733
5533,2182.4924,3171.6185061814713
3279,3219.8088,2060.9300589567047
970,1998.7316,1666.8518451152074
8075,316.9208,2822.6502688461096
4184,1001.3632,2122.32634193576
8105,1155.8288,1448.9802306298059
3000,2145.2076,3799.3719724127754
3529,5546.114,4031.393506717178
4701,2220.443,1493.5908671570228
8197,973.3996,1087.2846846675743
4190,2316.984,1910.4685923370052
7033,1404.838,2374.8741271803647
6182,3340.9844,2155.6453331298017
3032,2458.1336,3102.357653979586
8092,1929.4884,1537.6812735712099
3891,1358.232,1563.9738063546847
4597,3428.2042,2914.1077309410484
6338,4442.2176,2681.6853489115542
1672,1024.6662,2356.1163220868384
8170,1653.8472,2922.165612562635
5099,1061.951,1231.3832646813592
7072,335.5632,-96.43091365486367
2018,181.0976,739.0464220763914
8431,848.895,1021.2583744377484
6377,587.2356,1637.8236998188204
3792,3091.9752,4136.020506942511
3121,3415.554,2896.035306640619
1330,1744.396,1484.4460752414784
435,3038.7112,3498.6577976437393
4486,782.9808,1694.7781007565513
3378,1757.712,1963.6163328438415
308,1039.9796,1569.62700774097
3370,275.6412,841.1435187366291
87,3285.723,4046.6359210327137
2333,2059.9852,2437.481239053096
5761,5976.2208,4289.177324443079
1020,258.3304,-824.9488892886718
1586,2696.49,2948.3923658319427
2777,595.2252,3195.7812848631766
5540,857.5504,2005.8424063536331
3939,1151.1682,2744.9437182601605
4649,4530.1032,2709.596580342365
6590,3691.1952,2498.173009510646
6296,247.6776,124.17737637722776
257,193.082,1592.2202330849138
5850,1587.2672,1682.8391202461182
5817,596.5568,590.9841665026794
4905,735.0432,1015.6080138723355
7453,509.337,996.6677179018933
5095,331.5684,-57.918136980236625
7209,3199.8348,1972.564006013712
2273,694.4294,1565.700335441646
5338,109.857,-1376.3959244503276
737,1470.0864,1983.0544391217
2149,1537.998,1336.7177177289573
2887,6359.7216,3944.622129325005
4747,3263.7516,2975.0138229032927
543,1398.18,2272.076729730371
3377,1354.2372,2436.033645658995
7888,5193.9058,2921.4785983718743
5555,1557.972,2163.065955291989
2249,986.7156,1246.8022868759176
1992,1701.7848,1496.3392955332324
6977,2199.8032,2558.193852276641
5277,1332.9316,1669.8935833265502
7238,2787.0388,3402.54134902122
800,1108.557,2067.1941285631174
3355,1315.6208,2768.4148111905993
56,2117.244,1755.7044490851442
69,2027.361,1579.0129531889238
711,415.4592,606.6082141985895
5386,191.0846,1125.1154781232963
265,2553.343,3123.130414882826
4412,492.692,1707.3009049859922
4961,9664.7528,4050.5606711926575
7324,796.9626,744.3499274919078
7063,3735.8038,3338.158989987311
6673,1006.6896,4117.8072005162485
6050,6303.7944,2825.3901971174464
6394,1001.3632,2091.9781724693576
5803,1807.647,1651.5822843363276
5033,3052.0272,2070.819761990716
4034,107.8596,-164.35838490858282
8519,549.285,1850.1742216460718
8394,309.597,1785.6716172203617
5071,337.5606,-97.73040362647862
3299,5396.9748,4192.061609332497
7325,2816.334,2517.961661099082
7596,3735.8038,3471.5383343493136
8211,2741.0986,1891.5952100889153
5219,133.8258,778.9348083211031
751,3435.528,2824.0178593407545
2676,4134.618,2949.4544796988284
3027,5920.2936,2627.9441590537176
3817,3558.0352,3548.6763018632805
476,856.8846,1537.7188213322659
8119,2371.5796,1509.2040728971965
1952,554.6114,1395.7983944090502
2663,102.5332,-272.4376494420686
211,5650.6446,3859.037161629299
468,2663.2,1458.468178073611
6536,88.5514,-465.06359595185495
8182,1225.072,2067.7004793121046
5288,2376.906,2848.6383984546724
1025,146.476,392.30524344795384
6747,123.8388,42.00240434583907
3693,2390.8878,1921.7049927982441
1643,1198.44,2450.1662003557067
6370,1662.5026,2203.7287231639953
6876,2591.2936,2976.9772539683777
1703,4677.245,2777.4301059109275
773,2746.425,1313.6417365551529
5963,3398.2432,2227.9347456517944
6919,3193.8426,3941.0105520299353
8380,3635.268,3944.6274552636805
4684,2313.655,1556.2284001039684
641,6611.394,3214.0002649942644
2266,1205.098,1950.3598495758451
7477,75.9012,-1253.6249461374975
4047,2516.724,2975.1908743088334
6932,6308.455,4015.8029747802348
1295,1571.288,2564.1355359005133
7982,2059.9852,2022.312401771982
1108,1606.5754,1303.3874452562045
5167,683.1108,1883.4863781827446
7256,8323.8316,3442.2524115624774
4672,1797.66,2440.4549829073285
4174,126.502,1178.7818828588274
6690,2247.075,1480.0609616390036
2391,2024.032,2076.353804087197
7616,1994.7368,2375.2399007782374
957,1798.9916,2227.5724789135556
4428,575.2512,514.3625520888268
3688,1454.1072,1852.430858840883
3153,2316.984,3427.2034422996812
3381,838.908,2291.011892475275
1452,773.6596,947.5583158859725
118,2552.6772,2276.09912088908
5901,2277.036,4069.3359109451294
3422,1843.6002,2017.9141501100676
1741,614.5334,925.3804746572067
7709,2220.443,1185.5363715107146
6406,3085.3172,3548.798906390685
2867,180.4318,1041.5027585671176
2883,3113.2808,3499.9484696261547
3405,340.2238,919.3944144177609
1383,2988.1104,2792.4599650417185
1172,2251.7356,1955.8035525918638
2627,2946.165,3160.2134197874234
6523,4502.1396,2775.858229425861
4288,2098.6016,2253.1976961225973
2927,1034.6532,2279.011798470007
4189,3238.4512,2827.4529346098125
2623,1164.4842,1737.0598425143023
5428,2332.9632,1643.2508349019836
7670,1278.336,1391.2769774922176
5649,1021.3372,2099.9504516840725
7489,614.5334,724.4727597822482
3482,5500.8396,4097.520125913346
4647,2363.59,2954.3986102106273
3063,3110.6176,3175.837120761229
4126,958.752,2553.1581787817486
5603,169.779,816.0365717795913
815,721.0614,677.9285525828727
7647,2741.7644,1636.6038632019597
618,934.7832,1297.0244448718545
6901,2988.1104,4000.9860375893586
1840,1037.3164,898.8366990829729
4373,194.4136,-1056.9946085170038
1042,3611.2992,2143.574777897913
2210,3635.268,2146.0970526641163
7941,79.2302,-550.6575796208975
1074,3013.4108,1667.1948228094216
3434,3778.415,2568.8477442098615
179,3010.7476,2517.3998117210353
7604,2263.72,1481.4381680779343
6760,1470.0864,1771.3161468702538
2879,491.3604,702.0933016288689
4467,3426.2068,3235.3873110227096
5815,4740.496,3802.7600050099963
5834,141.8154,354.0459021556587
5573,69.2432,264.23030113135076
5391,1960.781,1417.1778889091056
8249,3578.675,3655.810930565591
7546,4277.765,2812.697143012836
1820,2862.94,1933.5470778972453
4812,91.8804,-1142.7911869529087
5160,458.0704,1668.916708710283
7896,1641.197,2978.9615312068586
2283,1845.5976,1835.0283953375
8297,1607.907,1773.9888770509588
5082,2782.3782,2177.6231835019144
1349,4567.388,3647.0553418134177
3018,155.1314,592.3917081526507
3992,2960.1468,2219.007460676294
8465,2726.451,2946.134461997899
6685,515.3292,853.0122149051518
2221,2769.728,2846.7304429604997
7535,3916.2356,3712.459857868461
4362,1201.769,1072.3770246063227
1665,3653.9104,3770.2409510335774
6678,231.6984,-60.355456817640174
1720,1230.3984,2456.6245545536603
3540,110.5228,-1094.1782164702336
2304,607.2096,1666.7557631734119
1163,1341.587,1448.270105123912
8183,1416.8224,1687.0527852979963
7875,5522.811,5584.622327138888
1558,1765.0358,2341.352600602822
3539,1238.388,1995.6938979381575
5842,1014.6792,1066.4687238858953
5204,3476.1418,2486.0601208731637
300,3251.7672,2945.557462249082
1144,261.6594,-519.4782059859
2157,519.324,677.3724452272442
2251,589.233,1091.258025151309
1928,1897.53,2047.2520495289896
2670,1611.236,2593.9060533305055
2995,5466.8838,5576.337377314421
3703,4904.2828,4203.085509680764
3101,978.726,1694.4166467943292
4588,191.7504,-1063.9663311057693
8123,3150.5656,3265.3543424558707
1157,3048.6982,2561.660026036064
4125,1159.8236,1473.0061122023903
486,942.7728,1961.0635395139227
1180,2190.482,2429.1806153441203
6751,1428.141,1497.3484341816306
4043,347.5476,941.0281546843905
1877,1930.1542,2458.9338141035864
1783,2364.9216,2404.210290683445
5325,6207.9192,5012.789047942864
3333,2109.2544,2210.8511987673974
7689,280.9676,424.3717208237632
5634,469.389,-464.0717889666961
3297,1938.8096,3657.8069052927353
1817,4410.2592,3007.577859779899
5692,1340.2554,2014.8773920088606
2478,1356.2346,3092.2519050419514
6688,5888.3352,4291.9123602179425
6899,3861.64,3158.9273781755946
8266,269.649,785.5345112641772
5484,1178.466,1606.2308793385519
665,450.0808,595.4048672335268
5659,5375.0034,3757.736733414715
4513,1090.5804,1372.0169522802253
642,3246.4408,2322.130068746486
2646,3282.394,1575.070563225381
176,1010.6844,1613.3773395528062
2133,1431.47,2301.473781473646
8419,942.107,3077.0865471121087
786,1958.1178,1904.5240606965551
4967,3146.5708,2937.9442889119614
3984,591.8962,1004.9597005706676
5229,2759.0752,2690.170889165973
337,6410.3224,3642.291645838716
91,690.4346,608.2229895265053
6925,3047.3666,3564.9702165374406
3007,3439.5228,2830.707041938924
6794,2884.2456,2504.4602473028303
7649,834.9132,711.8543278106497
2399,3193.1768,2390.7367195201996
530,1960.781,1776.6795251124026
4224,491.3604,857.1352506859861
996,1150.5024,2083.5848836370533
5685,2226.4352,956.3526568019788
8352,635.1732,322.8908356627577
1626,718.3982,916.90201665269
4038,700.4216,2820.268513759294
4502,158.4604,846.931693293418
106,1794.331,2680.5121289780996
1894,958.752,1070.5960521038755
1018,1012.6818,985.3347364852286
131,1438.128,2583.221482016515
1971,5033.448,4037.1137270223708
1747,974.0654,953.1304108618369
6200,1057.9562,2523.176096860844
6098,2804.3496,3747.9206951119045
2921,2093.2752,2831.4686180629983
2189,5243.8408,3779.5069859889954
1400,3395.58,2067.230330515011
2897,892.172,779.5786260036652
2944,157.1288,-1190.7018649117385
4381,5880.3456,4351.826402987609
3248,3974.826,4286.960772114531
3034,1655.1788,1318.5777478696182
5011,3155.892,4141.054474633125
694,7488.9184,4660.609432127307
7951,4218.5088,4144.735205115829
6054,579.246,1900.9445946466149
6025,166.45,797.9878234628588
167,1743.0644,1798.9270883883216
2515,4761.8016,3202.5463862503916
367,2588.6304,1844.941748342826
5144,6026.8216,4525.048394624345
6488,4740.496,3780.881155783332
1870,1685.8056,2323.3126015462567
3473,772.328,1623.4736549991844
835,1547.3192,987.7610224448638
5329,4294.41,2353.1024502330943
5517,4146.6024,3698.3714310322625
6410,5672.616,5198.740801408269
7009,1927.491,2039.9649406299968
7935,307.5996,864.3588468304886
5004,950.7624,825.7573192029478
2926,1733.7432,2109.282297901239
7181,639.168,1427.6827674015683
5285,222.3772,-225.49497245751184
5784,724.3904,1027.559092136369
5137,2516.724,2520.7381160636546
5224,549.285,980.7059419540193
3003,2501.4106,2354.3075598461724
3151,2940.1728,2959.905479316711
5123,732.38,2981.658020651883
4355,4327.7,3527.6077133896483
4335,3962.8416,2676.514122272692
2306,3169.208,3124.148485541001
5810,1039.9796,865.663985882724
100,1805.6496,2449.9208708921205
3044,531.3084,824.486973600959
1426,1142.5128,1457.2742849926813
5710,2013.3792,2753.625317304933
6430,1370.2164,3214.623788074106
4319,1090.5804,1944.2996260468194
7233,259.662,944.2430507130321
4092,647.1576,2369.306960335755
4709,2892.2352,1976.6396060628172
3303,3515.424,2620.8014931501916
1617,311.5944,659.2812236361239
6822,3175.866,2827.477305228398
3555,2101.2648,2491.234615104102
1315,1413.4934,1847.7469370718654
7572,2681.8424,2301.652245728277
5146,761.6752,1115.25636422622
4253,1267.6832,1568.6497073503242
5216,2783.044,3441.883661621147
8093,1358.8978,1256.596416955258
4420,2131.2258,3101.375204399973
1562,3101.2964,3089.419752708379
1446,1323.6104,1205.71484692471
6414,365.5242,1972.4024612742633
2337,61.2536,-929.8275074456669
7571,1052.6298,1020.3624140763653
7870,1480.0734,2779.672648235903
73,2285.0256,3118.118579922659
8142,2430.17,3034.871251056007
1699,665.8,720.9639270920941
2638,502.0132,723.3264359237423
4698,782.9808,777.1002982124968
6003,1516.0266,1177.2345618219827
3011,265.6542,1482.4522699656718
2227,480.7076,3448.022112351155
8206,360.8636,1001.2213542006768
1659,988.713,1083.705800349563
3282,3453.5046,2629.599452462443
8471,2302.3364,2679.51061929129
5465,316.9208,559.5226818914798
1203,2631.2416,1740.1267982038305
7471,1798.9916,2040.7257490727868
2932,5715.2272,3215.6551715394216
4829,1125.8678,2410.6834655739085
6425,463.3968,570.8559178290966
5537,690.4346,638.1851493543851
3739,964.0784,1983.0315017876976
31,2741.7644,1268.7282582081723
3592,2510.066,3186.535482000568
7921,888.843,920.869548405998
7110,2644.5576,3565.252563685655
3815,745.696,996.1477397757882
168,5555.4352,4598.126843649708
1718,563.9326,883.3490457086613
8031,246.346,9.03992493574296
5076,319.584,765.7877208368988
2966,143.8128,459.3128467206923
4157,2141.2128,2976.825065920222
2729,535.3032,2645.6941989838115
805,3355.632,3249.666881127273
7743,1411.496,2599.6114316553426
3418,562.601,737.7562033106309
7456,820.2656,524.4824303554092
6144,986.7156,2714.938292446344
5378,1065.28,3424.736265421241
1242,3769.7596,3180.2865803483646
5514,3880.2824,2041.1258397393012
3978,882.8508,904.5465327658169
7283,3848.324,3584.991241523736
3624,1605.9096,2905.1006206865377
2996,2651.2156,2073.001540556803
1479,4492.8184,2250.4561604246414
7285,1290.3204,2577.732063725511
26,1065.28,815.0433047451302
6768,1155.8288,2774.2793800271525
2319,2999.429,2930.9570913394896
3172,2889.572,1776.015833430769
2576,529.311,850.2210126275075
5829,2687.8346,3641.9898583027075
1302,3008.0844,2623.6507263765784
5716,2324.9736,3149.5357689524253
2006,2422.1804,2314.5185061949624
7694,1035.9848,4152.408384380563
7603,291.6204,306.273324162006
6967,2390.8878,1879.714136694345
7884,2218.4456,1149.9123721133149
500,2330.3,1953.781042065735
7548,1534.0032,1077.8579449666015
437,687.1056,1936.3769595687575
6228,1414.1592,2473.1162967660266
5018,1589.2646,2310.0480395488275
8065,4136.6154,3453.8443583813814
2453,1325.6078,1963.4979365165889
7516,4504.137,3304.7002803019395
5643,1860.2452,2733.6558135436753
1941,525.982,2161.7904272666105
5647,5193.24,3412.8097433642283
4287,2741.0986,3255.589193261297
7081,392.822,1217.7497103896796
6473,353.5398,719.4616271492246
6306,1017.3424,2199.0111952874013
3806,1895.5326,2339.189749419745
4191,1240.3854,982.9876358904071
2173,2768.3964,3239.459855146724
1039,1850.924,2937.3952817164836
6729,3338.987,3206.1290866296968
1915,2133.2232,3790.650990079012
7065,2749.754,3228.001041481918
6086,2404.8696,2903.299137880269
7684,5343.045,3467.9461344323745
5072,2631.2416,1728.7540016932726
107,2530.7058,2078.8277987446772
2726,2556.672,2322.4370596474946
2275,4514.124,2426.2601860253594
1414,3420.8804,5256.649664241813
534,2684.5056,2404.3954439345716
7911,2450.144,1979.046525836257
4474,1091.2462,1627.1795259119724
585,1905.5196,1696.8130248820687
8450,1844.9318,1795.085136928418
7085,4482.1656,4302.025328831504
5908,126.502,118.68755756404653
2344,1095.241,3416.7777435918606
7360,2748.4224,3749.57550059989
4651,2048.6666,2070.2039832794626
491,3486.1288,5415.534235898546
5711,1877.556,2039.5304085704347
218,3690.5294,2568.91935866754
2664,291.6204,889.9775505800176
8250,228.3694,1773.8320457391267
5556,2001.3948,3559.652661727986
4348,2048.6666,1650.1727407683697
2498,2167.8448,1688.3480764587073
852,2691.8294,3376.997696403432
3686,1058.622,1736.5270865827795
4903,1794.331,2668.2544743090025
2131,115.8492,-29.51932770783958
3909,2184.4898,2251.5432471331465
6622,460.7336,-101.62499330597672
7844,1704.448,1517.7811562754866
1616,549.285,346.11973905423173
2455,3506.7686,2509.4131022187976
4861,113.8518,-168.63710614453913
6550,527.3136,486.42984261976267
6267,5592.72,2333.350138881051
397,2954.1546,2887.343070647549
1317,1721.093,2482.2942385714396
7183,2116.5782,3141.5125380590925
121,2085.9514,2558.6038285270265
401,426.112,1472.1702105783768
111,2732.4432,1719.6720370846706
2088,101.2016,-1078.416873254329
3235,774.9912,791.3907946902212
5611,4233.1564,4090.3377034257915
5363,1435.4648,1740.9230644692768
5613,3942.8676,3084.042473540556
2287,221.0456,-117.81702603796757
6952,139.818,343.6385520960623
4446,4106.6544,2729.5384021519776
8084,1544.656,3002.1538751208923
1557,1462.0968,2017.4880926552726
6545,2184.4898,1796.7272387852258
5549,1687.1372,1974.807867011194
573,295.6152,1344.0637617454572
1758,108.5254,-131.50850436249232
5550,7602.1044,3615.1619921409515
6128,2162.5184,2553.3418147684197
2456,3560.6984,1740.894637894577
7278,326.242,660.4911354787384
1407,4500.808,3667.0423235524154
535,2085.2856,2871.5066365398193
5125,539.298,981.0304827583818
7497,1956.1204,1299.358055199777
2840,152.4682,552.0641336317759
5583,3520.0846,3434.717997383369
1434,146.476,365.99868473035684
4564,1846.9292,1640.6588138453992
6620,1158.492,1975.1544773834455
1221,221.0456,916.9588010710385
7493,695.0952,1332.2273710502545
6581,365.5242,5.839411885516114
1775,2748.4224,2440.6030530084095
1454,107.8596,-1008.5197344510693
4498,5229.1932,3808.513616577986
473,1713.7692,2213.6392847623265
6125,5522.811,3977.084104374122
4328,5690.5926,2861.361650914135
881,3412.8908,2196.9861211264
51,850.8924,2267.277960023241
8291,451.4124,537.7280438781393
6011,1531.34,1321.014447037646
4594,3719.1588,4168.186477299985
5527,2365.5874,2049.297248242346
469,1146.5076,2801.944126313344
4383,3435.528,3205.165327380478
6309,4377.635,4212.722829658986
8319,4210.5192,3942.9194808274974
247,974.7312,2757.8570939827305
4586,2053.3272,2813.6295701719123
6654,4527.44,3734.845238668022
865,2157.192,1951.653041618315
761,323.5788,1889.9972536935186
4201,2277.7018,3449.8951953243904
2022,2087.9488,1242.1671621029498
8285,1604.578,2729.823479582772
5590,1000.6974,1402.6784835340554
1740,218.3824,1554.8082997652868
3077,792.302,1842.4325257278683
425,5642.655,3721.05802403661
188,2336.958,2953.5573019628637
6965,1877.556,1766.3837722537212
3721,3383.5956,3868.2373797560726
228,1649.8524,1412.1707337311548
7212,3436.1938,4137.553887784785
1729,2980.1208,3931.9777298615377
693,1707.777,1513.0482233870346
1041,3542.056,3096.79481171861
4901,4986.842,3753.914046201234
4512,383.5008,807.3103827498528
6539,3281.0624,3850.543872028912
5712,4247.804,3091.9539470339173
8362,2862.94,3817.492423894393
4374,535.3032,2819.6735155194756
7675,2109.2544,3951.6977934112024
801,1304.968,2716.2689212713667
1487,2241.0828,4010.5381831234545
6686,1677.816,1507.2256487797658
1739,1342.2528,1579.3333137052894
4539,1406.1696,1949.373614457815
4769,4206.5244,3842.8128682227452
1128,1506.0396,1696.3164494679202
6058,1715.1008,1397.3660395147926
4147,374.1796,1042.4167819937616
3625,1323.6104,3025.614971477119
4584,982.7208,1096.7497144146566
58,4910.275,3081.572389555186
7375,1557.972,1335.8563181581076
2549,6381.693,2276.706693118653
4024,635.1732,660.3911053690878
2303,5660.6316,3502.8189359123303
3589,265.6542,392.08968821310265
4996,914.8092,2488.7574902886836
8158,1406.1696,2096.781859718989
96,1231.73,3896.37247555808
5361,1750.3882,2620.1495697600935
960,1864.24,3279.858209949692
326,994.7052,2691.9763835939607
3159,3448.844,2835.944404705345
1632,1975.4286,1449.9373620439806
877,1929.4884,1483.855649315175
4842,3036.048,2040.4429134618883
6770,3942.8676,3064.574911310413
156,262.3252,1924.0796241644207
4538,1324.942,2262.710866769945
3570,1298.31,2171.9460758679047
6836,111.8544,-1059.0794809745398
3859,308.9312,662.0284230977994
5409,3904.917,3680.0142422775207
611,543.2928,1514.8356660131483
7897,1880.885,926.3878358919776
2226,2749.754,3178.9696592501023
3544,4414.9198,3704.6853773685084
1844,1138.518,1812.518307841921
1188,778.986,2238.084494007396
5652,852.224,822.7953656224331
5331,739.038,847.670451822154
4104,2912.2092,1804.8876697301305
